board,winner
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOXXXXXOXXXXOOXXXXXXOXXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOXOXXXXXXOOOXXXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OXOOOOOOOOOO OXXXXXXXXXXX OX           OX           OX           OX           OX           X                                                                             ,1
XXOOOOOOOOOOOXXOXXXOOOOOOOXXOXXXXXXXXOOXOXXXXXXOOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOXOXXXXXXOOOXXXOXXXXXXOXXXXXXXXXXXXOOOOOOOOO                 ,0
OOOOOOOXXXXXXOOOXXXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXOOXXXXXXOOOOXOOOOOOOXOOOOXOOOOXXXXOOOXOOOOXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOXXXXXXXXXOOOXXXXXXXXXXOOOOOOOOOOOOXOOOOOOXXXXXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOXXXXXXXXOOOXOOOOOOOOOOOOXOXOOOOOOOOOXOXXXXXXXOOOOOXXXXXOOOOOOXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXX       ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXX     OOOOX        OOOOX        OOOOX        OOOOX        OOOOX        OOOOX        OOOX                      ,0
XXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXOOOXOOOOXXOOOOOOXOOOOXXXOOOOOXOOOOXXXXOOOOXOOOOXXXOOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
                     XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O    ,0
OOOOOOOOOOOOXOOOOXXXXXXXOXOOXXXXXXXXXOXOOOOOOXXXXXOXOOOOOXXXXXXOXOOOOXXXXXXXOXOOOOOOXXXXXOXOOOOOXXXXXXOXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
               XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O          ,0
XXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOXXOOOOOOXXXXOXXXXXXXOXXXXOXXXXOOOOXXXOXXXXOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXOXOOOOOOXXXOOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOXOOOOO XXXXXOXXXXXX XXXXXOX      XXXXOX       XXXXX        ,1
OOOOOOOOOOXXXOOOOOOOXXOXXXOOOOXXXXXOXXXOOXXXXXXXOXXXOOOOOXXXXOXXXOOOOXXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
                    XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O     ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXOOOOXOXXXXOOOOOOOXOXXOOOOOOOOXOXXXXXOOOOOOOXXXXXOOOOOXXXXXXOOOOOOOXXXX         ,0
OOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOXXXXOXXXOOOXXXXXXOXXXOOOXXXXXXOXXXOOOOOXXXXOXXXOOOOXXXXXOXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXXXOOOOXXOOOOOOOOOOOXXXXOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOOOXXXOOOXOOOOOXXXXOOOXOOOOXXXXXOOOXOOOOOOXXXOOOXOOOOOXXXXOOOXOOOOXXXXXOOXOOOOOOXXXXOOOOOOOOX                 ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXOOOOXOXXXXOOOOOOOXOXXOOOOOOOOXOXXXXXOOOOOOOXXXXXOOOOOXXXXXXOOOOOOOXXXX         ,0
OOOOOOOOOXXXXOOXXXXXXXXXXXOOOOXXXXXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOXXXOXXXXXXOOXXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOXOOOOOO XXXXOXXXXXXX XXXOX        XXXX                                                                                       ,1
OOOXXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXOOXOOOOOXXXOOOOXOOOOOXXOOOOOXOOOOOXXXOOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
                     XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O    ,0
XXXXXXXXXOOOOXXOOOOOOOOOOOXXXXOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XOXXXXXXXXXXXXOOOOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXXXXOXOXXXXXOOOOOOXOXXXOOOOOOOOOXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXOOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOXXXXXXOXXXXXOXXXXOOOXXXXOXXXOOOOOXXXXXXXXXOOOOXXX          ,0
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXOOOOOOXOOOOOXOOOOXXXOOOOXOOOXXXXXOOOOOOOOO                 ,0
XXOOOOOOOOOOOXXOOOOOOOOOO XXOXXXXXXXXX XXOX         XXOX         XOX          XX                                                                                         ,1
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXOOXXXXXXOOOOXOOOOOOOXOOOOXOOOOXXXXOOOXOOOOXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOXXOOOOOOXXXXOXXXXXXXOXXXXOXXXXOOOOXXXOXXXXOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXOOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOOOXXXOXXXXXOOOOXXXOXXXXXOOOOXXXOXXXXXOOOOXXXOXXXXXOOOOXXOXXXXXOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXOXOOOOOOXXXXXXXXXXX  ,0
XXXOOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOOOXXXOXXXOOOOOOXXXOXXXXXXXOOXXXOXXXXXOOOOXXXOXXXXOOOOOXXXOXXXXXOOOOXXXOXXXXXOOOOXXXOXXXXXOOOOXXOXXXXXOOOOOXXXXXXX      ,0
XXXOOOOOOOOOOXXXOOOOOOOOO XXOXXXXXXXXX XXX                                                                                                                               ,1
OOOOOXXXXXXXXOOOOXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXXXXXXOXOOOOOOOOOOXOOXOOOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXXXXOOOXXXXXXXOOXOOOXXXXOOOOOXOOOXXOOOOOOOXOOOXXXXXOOOOXOOOXXXXOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOXXXXOXXXXOOXXXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXOXXXXOOO    XX                 ,0
OOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOOOOOO             ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXOOOOOOOXOOOOXOOOOXXXXOOOOXOOOXXXXXOOOXOOOOOOXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOO                     ,0
  OOOOOOOOOOO XXXXXXXXXXXO           XO           XO           XX                                                                                                        ,1
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOXXXOXXXXOOXXXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXOXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
 XXXXXXXXXXXX OOOOOOOOOOOX           OX           OX           OX           OX           OX           OX           OX           OX           OX           OX           OO,1
OOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOXXOXXXOOOXXXXXXOXXXOOXXXXXXXOXXXOOOOOOXXXOXXXOOOOXXXXXOXXXOOOXXXXXXOXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
  OOOOOOOOOOO XXXXXXXXXXXO           XO           XO           XO           XO           XO           XO           XO           XO           XX                          ,1
XXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOXXXXOXXXXXOOXXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XOXXXXXXXXXXXXOOOOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXXXXOXOXXXXXOOOOOOXOXXXOOOOOOOOXOXXXXXXXOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOXXXOXXXXOOOXXXXXOXXXXOOXXXXXXOXXXXOOOOOXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXXXXXOOXXXXOOOOOOXOOXXOOOOOOOOXOOXXXXXOOOOOXOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOXXXXXXXXXOOOOOOOOOOOXXOOOOOOXXXXXXXOOOOXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOXOOOOO XXXXXOXXXXXX XXXXXOX      XXXXOX       XXXXX        ,1
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXX    OOOX         OOOX         OOOX         OOOX         OOOX         OOOX         OOOX         OOOX         OOOX           X          ,0
XXXXXXXXXXXOOXXXXXXXXXXXOOXXXXXOOOOOXOOXXXOOOOOOOXOOXXXXOOOOOOXOOXXXXXOOOOOXOOXXXXOOOOOOXOOXXXXXOOOOOXOOXXXXOOOOOOXOOXXXXXOOOOOXOOXXXXOOOOOOXOOXXXXXOOOOOOOOXXXXX        ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOXOXXXXXOOOXXXXOXXXXXOOXXXXXOXXXXXOOOXXXXOXXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOO X                  ,0
OOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXX OOOOOOX      OOOOOX                    ,0
OOOOOOXXXXXXXOOOOOOXXXXXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOOOOOO             ,0
OOOOOOXXXXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXXXXXOOXOOOOOOOOOOOOXXOOOOOOOOOOOXXXXXXXXXXXOOXXXXXXOOOOOOOXXXXOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
  OOOOOOOOOOO XXXXXXXXXXXO           XO           XO           XO           XX                                                                                           ,1
OOOOOOOOOOOXXOXXXXXXXXXXXXOOXXXXXXXXXXXOOOOOOOOOOOXXOOOOOOXXXXXXXOOOOXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
                 XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O        ,0
XXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXOOOOXOOOOOXOOOOOOXOOOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
 XXXXXXXXXXXX OOOOOOOOOOOX           OX           OX           OX           OX           OX           OX           OX           OX           OO                          ,1
OOOOOOOOOXXXXOOXXXXXXXXXXXOOOOXXXXXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOO XXXOXXXXXXXX XXXX                                                                                                                 ,1
XXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXXXOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXXXXXXOXXOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXXXOOXOXXXXXOOOOOOXOXXXOOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXXOOOOOXXXXXXXXOOOOOXXXOOOOXOOOOOXXOOOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOXOXXXXXXOOOXXXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOXXOXXXOOOXXXXXXOXXXOOXXXXXXXOXXXOOOOOOXXXOXXXOOOOXXXXXOXXXOOOXXXXXXOXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXXXOOOOXXOOOOOOOOOOOXXXXOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOXXXXXXXXXXXOOXOXXXXXXXXXOOXOOOOOOOOOOOOXOXOOOOOOOOOXOXXXXXXXXOOOOXXXXXOOOOOOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXX       ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOXXXXXXXOOOXOOOOOOOOXOOOXOOOOOXXXXOOOXOOOXXXXXXOOOXOOOOOOXXXOOXOOOOOXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXOXOOOOOOXXXOOOXOOOOOOXOOOOOOOOOOOOXXXXXXXXXOOOOXXX          ,0
                   XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O      ,0
OOOOOOOXXXXXXOOOXXXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOXXXXXOOXXXXOXXXXOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOOOOOXXOOOOOOOOOOOXXOOOOOXXXXXOXXOOOXXXXXXXOXXOOOOXXXXXXOXXOOOOOXXXXXOXXOOOOXXXXXXOXXOOOOOXXXXXOXXOOOOXXXXXXOXXOOOOOXXXXXOXXOOOOXXXXXXOXXOOOOO    XX               ,0
OOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOXXXOXXXXXXOXXXXXXXXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOO                     ,0
XXOOOOOOOOOOOXXOOOOOOOOOOOXXOXXOOOOOOOOXXOXXXXXXXXXOXXOXXXXXOOOOOXXOXXXXOOOOOOXXOXXXXXXOOOOXXOXXXXXOOOOOXXOXXXXXXOOOOXOXXXXXXOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXX        ,0
OOXXXXXXXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOXXOOOOOOXXXXOXXXXXXXOXXXXOXXXXOOOOXXXOXXXXOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
 XXXXXXXXXXXX OOOOOOOOOOOX           OX           OX           OX           OX           OO                                                                              ,1
XXXXXXXXXXXOOXOOOOOOOOOOOOXXOOOOOOOOOOOXXXXXXXXXXXOOXXXXXXOOOOOOOXXXXOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
 XXXXXXXXXXXX OOOOOOOOOOOX           OX           OX           OX           OX           OX           OX           OX           OO                                       ,1
OXOOOOOOOOOO OXXXXXXXXXXX OX           OX           OX           OX           OX           OX           OX           OX           OX           OX           X            ,1
XXXXXXXOOOOOOXXXOOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXXXXXOOXXXXXXOOOOXOOXXXOOOOOOOXOOXXXOOOOOOOXOOXXXXXXOOOOXOOXXXXOOOOOOXOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOXXOXXXXOOOXXXXXOXXXXOOXXXXXXOXXXXOOOOXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXOXXXXOOO    XOXXXX       XX    ,0
XXXXXXXXXXXXOOOOOOOOOOOOOXOOOOOOXXXXXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOO                    ,0
